icao,aerodrome_name,timestamp_utc,station_id,latitude,longitude,elevation,date_time,wind_direction,wind_speed,wind_gust,visibility,current_wx1,current_wx2,current_wx3,low_cloud_type,low_cloud_level,medium_cloud_type,medium_cloud_level,high_cloud_type,high_cloud_level,highest_cloud_type,highest_cloud_level,cloud_coverage,air_temperature,dew_point_temperature,altimeter,current_wx1_symbol,current_wx2_symbol,current_wx3_symbol,remarks,air_pressure_at_sea_level,eastward_wind,northward_wind,raw_metar
SPSO,Pisco,2026-01-29 10:00:00,SPSO,-13.73,-76.22,10.0,2026-05-29 10:00:00,210.0,2.0,,10000.0,,,,,,,,,,,,0.0,21.0,18.0,29.88,0.0,0.0,0.0,PP000,1012.27,1.0000000000000002,1.7320508075688772,202601291000 METAR SPSO 291000Z 21002KT CAVOK 21/18 Q1012 RMK PP000=
SPSO,Pisco,2026-01-29 11:00:00,SPSO,-13.73,-76.22,10.0,2026-05-29 11:00:00,,1.0,,9999.0,,,,FEW,800.0,,,,,,,2.0,21.0,18.0,29.91,0.0,0.0,0.0,PP000,1013.28,,,202601291100 METAR SPSO 291100Z VRB01KT 9999 FEW008 21/18 Q1013 RMK PP000=
SPSO,Pisco,2026-01-29 12:00:00,SPSO,-13.73,-76.22,10.0,2026-05-29 12:00:00,0.0,0.0,,8000.0,,,,NSC,,,,,,,,0.0,21.0,18.0,29.91,0.0,0.0,0.0,TN20.0 BR BIRD HAZARD RWY 22/04 PP000,1013.28,-0.0,-0.0,202601291200 METAR SPSO 291200Z 00000KT 8000 NSC 21/18 Q1013 RMK TN20.0 BR BIRD HAZARD RWY 22/04 PP000=
SPSO,Pisco,2026-01-29 13:00:00,SPSO,-13.73,-76.22,10.0,2026-05-29 13:00:00,330.0,4.0,,9999.0,,,,FEW,700.0,,,,,,,2.0,22.0,19.0,29.94,0.0,0.0,0.0,BIRD HAZARD RWY 22/04 PP000,1014.27,2.0000000000000018,-3.4641016151377535,202601291300 METAR SPSO 291300Z 33004KT 300V360 9999 FEW007 22/19 Q1014 RMK BIRD HAZARD RWY 22/04 PP000=
SPSO,Pisco,2026-01-29 14:00:00,SPSO,-13.73,-76.22,10.0,2026-05-29 14:00:00,310.0,4.0,,9999.0,,,,SCT,6000.0,,,,,,,4.0,22.0,19.0,29.94,0.0,0.0,0.0,BIRD HAZARD RWY 22/04 PP000,1014.27,3.0641777724759125,-2.571150438746157,202601291400 METAR SPSO 291400Z 31004KT 280V340 9999 SCT060 22/19 Q1014 RMK BIRD HAZARD RWY 22/04 PP000=
SPSO,Pisco,2026-01-29 15:00:00,SPSO,-13.73,-76.22,10.0,2026-05-29 15:00:00,290.0,6.0,,10000.0,,,,,,,,,,,,0.0,22.0,20.0,29.94,0.0,0.0,0.0,BIRD HAZARD RWY 22/04 PP000,1014.27,5.63815572471545,-2.052120859954014,202601291500 METAR SPSO 291500Z 29006KT CAVOK 22/20 Q1014 RMK BIRD HAZARD RWY 22/04 PP000=
SPSO,Pisco,2026-01-29 16:00:00,SPSO,-13.73,-76.22,10.0,2026-05-29 16:00:00,300.0,8.0,,10000.0,,,,,,,,,,,,0.0,22.0,19.0,29.94,0.0,0.0,0.0,BIRD HAZARD RWY 22/04 PP000,1014.27,6.928203230275509,-4.000000000000001,202601291600 METAR SPSO 291600Z 30008KT CAVOK 22/19 Q1014 RMK BIRD HAZARD RWY 22/04 PP000=
SPSO,Pisco,2026-01-29 17:00:00,SPSO,-13.73,-76.22,10.0,2026-05-29 17:00:00,280.0,8.0,,10000.0,,,,,,,,,,,,0.0,22.0,19.0,29.94,0.0,0.0,0.0,BIRD HAZARD RWY 22/04 PP000,1014.27,7.878462024097665,-1.3891854213354398,202601291700 METAR SPSO 291700Z 28008KT CAVOK 22/19 Q1014 RMK BIRD HAZARD RWY 22/04 PP000=
SPSO,Pisco,2026-01-29 18:00:00,SPSO,-13.73,-76.22,10.0,2026-05-29 18:00:00,300.0,9.0,,10000.0,,,,,,,,,,,,0.0,22.0,19.0,29.91,0.0,0.0,0.0,BIRD HAZARD RWY 22/04 PP000,1013.27,7.794228634059947,-4.500000000000001,202601291800 METAR SPSO 291800Z 30009KT CAVOK 22/19 Q1013 RMK BIRD HAZARD RWY 22/04 PP000=
SPSO,Pisco,2026-01-29 19:00:00,SPSO,-13.73,-76.22,10.0,2026-05-29 19:00:00,310.0,6.0,,10000.0,,,,,,,,,,,,0.0,25.0,19.0,29.88,0.0,0.0,0.0,BIRD HAZARD RWY 22/04 PP000,1012.26,4.596266658713869,-3.8567256581192355,202601291900 METAR SPSO 291900Z 31006KT 280V340 CAVOK 25/19 Q1012 RMK BIRD HAZARD RWY 22/04 PP000=
SPSO,Pisco,2026-01-29 20:00:00,SPSO,-13.73,-76.22,10.0,2026-05-29 20:00:00,280.0,8.0,,10000.0,,,,,,,,,,,,0.0,25.0,19.0,29.85,0.0,0.0,0.0,BIRD HAZARD RWY 22/04 PP000,1011.26,7.878462024097665,-1.3891854213354398,202601292000 METAR SPSO 292000Z 28008KT 220V330 CAVOK 25/19 Q1011 RMK BIRD HAZARD RWY 22/04 PP000=
SPSO,Pisco,2026-01-29 21:00:00,SPSO,-13.73,-76.22,10.0,2026-05-29 21:00:00,230.0,19.0,,10000.0,,,,,,,,,,,,0.0,26.0,19.0,29.85,0.0,0.0,0.0,BIRD HAZARD RWY 22/04 PP000,1011.26,14.55484441926058,12.21296458404425,202601292100 METAR SPSO 292100Z 23019KT CAVOK 26/19 Q1011 RMK BIRD HAZARD RWY 22/04 PP000=
SPSO,Pisco,2026-01-29 22:00:00,SPSO,-13.73,-76.22,10.0,2026-05-29 22:00:00,220.0,19.0,,10000.0,,,,,,,,,,,,0.0,24.0,19.0,29.85,0.0,0.0,0.0,TX27.4 BIRD HAZARD RWY 22/04 PP000,1011.26,12.212964584044245,14.554844419260583,202601292200 METAR SPSO 292200Z 22019KT CAVOK 24/19 Q1011 RMK TX27.4 BIRD HAZARD RWY 22/04 PP000=
SPSO,Pisco,2026-01-29 23:00:00,SPSO,-13.73,-76.22,10.0,2026-05-29 23:00:00,210.0,16.0,,10000.0,,,,,,,,,,,,0.0,23.0,18.0,29.85,0.0,0.0,0.0,BIRD HAZARD RWY 22/04 PP000,1011.27,8.000000000000002,13.856406460551018,202601292300 METAR SPSO 292300Z 21016KT CAVOK 23/18 Q1011 RMK BIRD HAZARD RWY 22/04 PP000=
SPSO,Pisco,2026-01-30 00:00:00,SPSO,-13.73,-76.22,10.0,2026-05-30 00:00:00,210.0,14.0,,10000.0,,,,,,,,,,,,0.0,23.0,18.0,29.88,0.0,0.0,0.0,BIRD HAZARD RWY 22/04 PP000,1012.27,7.000000000000002,12.12435565298214,202601300000 METAR SPSO 300000Z 21014KT CAVOK 23/18 Q1012 RMK BIRD HAZARD RWY 22/04 PP000=
SPSO,Pisco,2026-01-30 01:00:00,SPSO,-13.73,-76.22,10.0,2026-05-30 01:00:00,210.0,12.0,,10000.0,,,,,,,,,,,,0.0,23.0,18.0,29.88,0.0,0.0,0.0,PP000,1012.27,6.000000000000002,10.392304845413264,202601300100 METAR SPSO 300100Z 21012KT CAVOK 23/18 Q1012 RMK PP000=
SPSO,Pisco,2026-01-30 02:00:00,SPSO,-13.73,-76.22,10.0,2026-05-30 02:00:00,210.0,9.0,,10000.0,,,,,,,,,,,,0.0,22.0,18.0,29.88,0.0,0.0,0.0,PP000,1012.27,4.500000000000001,7.794228634059947,202601300200 METAR SPSO 300200Z 21009KT CAVOK 22/18 Q1012 RMK PP000=
SPSO,Pisco,2026-01-30 03:00:00,SPSO,-13.73,-76.22,10.0,2026-05-30 03:00:00,210.0,8.0,,10000.0,,,,,,,,,,,,0.0,23.0,18.0,29.88,0.0,0.0,0.0,PP000,1012.27,4.000000000000001,6.928203230275509,202601300300 METAR SPSO 300300Z 21008KT CAVOK 23/18 Q1012 RMK PP000=
SPSO,Pisco,2026-01-30 04:00:00,SPSO,-13.73,-76.22,10.0,2026-05-30 04:00:00,210.0,7.0,,10000.0,,,,,,,,,,,,0.0,22.0,18.0,29.88,0.0,0.0,0.0,PP000,1012.27,3.500000000000001,6.06217782649107,202601300400 METAR SPSO 300400Z 21007KT CAVOK 22/18 Q1012 RMK PP000=
SPSO,Pisco,2026-01-30 05:00:00,SPSO,-13.73,-76.22,10.0,2026-05-30 05:00:00,210.0,7.0,,10000.0,,,,,,,,,,,,0.0,22.0,18.0,29.88,0.0,0.0,0.0,PP000,1012.27,3.500000000000001,6.06217782649107,202601300500 METAR SPSO 300500Z 21007KT CAVOK 22/18 Q1012 RMK PP000=
SPSO,Pisco,2026-01-30 06:00:00,SPSO,-13.73,-76.22,10.0,2026-05-30 06:00:00,200.0,6.0,,10000.0,,,,,,,,,,,,0.0,21.0,18.0,29.88,0.0,0.0,0.0,PP000,1012.27,2.052120859954012,5.638155724715451,202601300600 METAR SPSO 300600Z 20006KT CAVOK 21/18 Q1012 RMK PP000=
SPSO,Pisco,2026-01-30 07:00:00,SPSO,-13.73,-76.22,10.0,2026-05-30 07:00:00,200.0,5.0,,10000.0,,,,,,,,,,,,0.0,21.0,17.0,29.85,0.0,0.0,0.0,PP000,1011.27,1.7101007166283433,4.698463103929543,202601300700 METAR SPSO 300700Z 20005KT CAVOK 21/17 Q1011 RMK PP000=
SPSO,Pisco,2026-01-30 08:00:00,SPSO,-13.73,-76.22,10.0,2026-05-30 08:00:00,200.0,6.0,,10000.0,,,,,,,,,,,,0.0,20.0,17.0,29.85,0.0,0.0,0.0,PP000,1011.28,2.052120859954012,5.638155724715451,202601300800 METAR SPSO 300800Z 20006KT CAVOK 20/17 Q1011 RMK PP000=
SPSO,Pisco,2026-01-30 09:00:00,SPSO,-13.73,-76.22,10.0,2026-05-30 09:00:00,210.0,6.0,,10000.0,,,,,,,,,,,,0.0,20.0,17.0,29.85,0.0,0.0,0.0,PP000,1011.28,3.000000000000001,5.196152422706632,202601300900 METAR SPSO 300900Z 21006KT CAVOK 20/17 Q1011 RMK PP000=
SPSO,Pisco,2026-01-30 10:00:00,SPSO,-13.73,-76.22,10.0,2026-05-30 10:00:00,200.0,4.0,,10000.0,,,,,,,,,,,,0.0,20.0,17.0,29.85,0.0,0.0,0.0,PP000,1011.28,1.3680805733026746,3.7587704831436337,202601301000 METAR SPSO 301000Z 20004KT CAVOK 20/17 Q1011 RMK PP000=
SPSO,Pisco,2026-01-30 11:00:00,SPSO,-13.73,-76.22,10.0,2026-05-30 11:00:00,200.0,7.0,,9000.0,,,,NSC,,,,,,,,0.0,20.0,17.0,29.85,0.0,0.0,0.0,FU PP000,1011.28,2.394141003279681,6.5778483455013586,202601301100 METAR SPSO 301100Z 20007KT 9000 NSC 20/17 Q1011 RMK FU PP000=
SPSO,Pisco,2026-01-30 12:00:00,SPSO,-13.73,-76.22,10.0,2026-05-30 12:00:00,220.0,6.0,,10000.0,,,,,,,,,,,,0.0,20.0,17.0,29.88,0.0,0.0,0.0,TN19.6 BIRD HAZARD RWY 22/04 PP000,1012.28,3.8567256581192355,4.596266658713868,202601301200 METAR SPSO 301200Z 22006KT CAVOK 20/17 Q1012 RMK TN19.6 BIRD HAZARD RWY 22/04 PP000=
SPSO,Pisco,2026-01-30 13:00:00,SPSO,-13.73,-76.22,10.0,2026-05-30 13:00:00,220.0,9.0,,10000.0,,,,,,,,,,,,0.0,21.0,17.0,29.88,0.0,0.0,0.0,BIRD HAZARD RWY 22/04 PP000,1012.27,5.785088487178854,6.894399988070802,202601301300 METAR SPSO 301300Z 22009KT CAVOK 21/17 Q1012 RMK BIRD HAZARD RWY 22/04 PP000=
SPSO,Pisco,2026-01-30 14:00:00,SPSO,-13.73,-76.22,10.0,2026-05-30 14:00:00,220.0,9.0,,10000.0,,,,,,,,,,,,0.0,23.0,17.0,29.88,0.0,0.0,0.0,BIRD HAZARD RWY 22/04 PP000,1012.27,5.785088487178854,6.894399988070802,202601301400 METAR SPSO 301400Z 22009KT CAVOK 23/17 Q1012 RMK BIRD HAZARD RWY 22/04 PP000=
SPSO,Pisco,2026-01-30 15:00:00,SPSO,-13.73,-76.22,10.0,2026-05-30 15:00:00,250.0,8.0,,10000.0,,,,,,,,,,,,0.0,23.0,17.0,29.88,0.0,0.0,0.0,BIRD HAZARD RWY 22/04 PP000,1012.27,7.517540966287267,2.7361611466053484,202601301500 METAR SPSO 301500Z 25008KT 220V280 CAVOK 23/17 Q1012 RMK BIRD HAZARD RWY 22/04 PP000=
SPSO,Pisco,2026-01-30 16:00:00,SPSO,-13.73,-76.22,10.0,2026-05-30 16:00:00,300.0,7.0,,10000.0,,,,,,,,,,,,0.0,23.0,17.0,29.88,0.0,0.0,0.0,BIRD HAZARD RWY 22/04 PP000,1012.27,6.06217782649107,-3.500000000000001,202601301600 METAR SPSO 301600Z 30007KT CAVOK 23/17 Q1012 RMK BIRD HAZARD RWY 22/04 PP000=
SPSO,Pisco,2026-01-30 17:00:00,SPSO,-13.73,-76.22,10.0,2026-05-30 17:00:00,290.0,7.0,,10000.0,,,,,,,,,,,,0.0,25.0,18.0,29.85,0.0,0.0,0.0,BIRD HAZARD RWY 22/04 PP000,1011.26,6.5778483455013586,-2.394141003279683,202601301700 METAR SPSO 301700Z 29007KT 250V310 CAVOK 25/18 Q1011 RMK BIRD HAZARD RWY 22/04 PP000=
SPSO,Pisco,2026-01-30 18:00:00,SPSO,-13.73,-76.22,10.0,2026-05-30 18:00:00,220.0,18.0,,10000.0,,,,,,,,,,,,0.0,27.0,18.0,29.83,0.0,0.0,0.0,BIRD HAZARD RWY 22/04 PP000,1010.25,11.570176974357707,13.788799976141604,202601301800 METAR SPSO 301800Z 22018KT CAVOK 27/18 Q1010 RMK BIRD HAZARD RWY 22/04 PP000=
SPSO,Pisco,2026-01-30 19:00:00,SPSO,-13.73,-76.22,10.0,2026-05-30 19:00:00,220.0,20.0,,10000.0,,,,,,,,,,,,0.0,26.0,18.0,29.8,0.0,0.0,0.0,BIRD HAZARD RWY 22/04 PP000,1009.25,12.855752193730785,15.32088886237956,202601301900 METAR SPSO 301900Z 22020KT CAVOK 26/18 Q1009 RMK BIRD HAZARD RWY 22/04 PP000=
SPSO,Pisco,2026-01-30 20:00:00,SPSO,-13.73,-76.22,10.0,2026-05-30 20:00:00,220.0,23.0,,10000.0,,,,,,,,,,,,0.0,25.0,18.0,29.77,0.0,0.0,0.0,BIRD HAZARD RWY 22/04 PP000,1008.26,14.784115022790402,17.619022191736494,202601302000 METAR SPSO 302000Z 22023KT CAVOK 25/18 Q1008 RMK BIRD HAZARD RWY 22/04 PP000=
SPSO,Pisco,2026-01-30 21:00:00,SPSO,-13.73,-76.22,10.0,2026-05-30 21:00:00,220.0,24.0,,10000.0,,,,,,,,,,,,0.0,25.0,18.0,29.77,0.0,0.0,0.0,BIRD HAZARD RWY 22/04 PP000,1008.26,15.426902632476942,18.385066634855473,202601302100 METAR SPSO 302100Z 22024KT CAVOK 25/18 Q1008 RMK BIRD HAZARD RWY 22/04 PP000=
SPSO,Pisco,2026-01-30 22:00:00,SPSO,-13.73,-76.22,10.0,2026-05-30 22:00:00,210.0,24.0,,10000.0,,,,,,,,,,,,0.0,24.0,18.0,29.77,0.0,0.0,0.0,TX27.4 BIRD HAZARD RWY 22/04 PP000,1008.26,12.000000000000004,20.784609690826528,202601302200 METAR SPSO 302200Z 21024KT CAVOK 24/18 Q1008 RMK TX27.4 BIRD HAZARD RWY 22/04 PP000=
SPSO,Pisco,2026-01-30 23:00:00,SPSO,-13.73,-76.22,10.0,2026-05-30 23:00:00,210.0,22.0,,10000.0,,,,,,,,,,,,0.0,23.0,18.0,29.8,0.0,0.0,0.0,BIRD HAZARD RWY 22/04 PP000,1009.27,11.000000000000002,19.05255888325765,202601302300 METAR SPSO 302300Z 21022KT CAVOK 23/18 Q1009 RMK BIRD HAZARD RWY 22/04 PP000=
SPSO,Pisco,2026-01-31 00:00:00,SPSO,-13.73,-76.22,10.0,2026-05-31 00:00:00,210.0,20.0,,10000.0,,,,,,,,,,,,0.0,22.0,18.0,29.8,0.0,0.0,0.0,BIRD HAZARD RWY 22/04 PP000,1009.27,10.000000000000002,17.32050807568877,202601310000 METAR SPSO 310000Z 21020KT CAVOK 22/18 Q1009 RMK BIRD HAZARD RWY 22/04 PP000=
SPSO,Pisco,2026-01-31 01:00:00,SPSO,-13.73,-76.22,10.0,2026-05-31 01:00:00,210.0,18.0,,10000.0,,,,,,,,,,,,0.0,21.0,18.0,29.83,0.0,0.0,0.0,PP000,1010.27,9.000000000000002,15.588457268119894,202601310100 METAR SPSO 310100Z 21018KT CAVOK 21/18 Q1010 RMK PP000=
SPSO,Pisco,2026-01-31 02:00:00,SPSO,-13.73,-76.22,10.0,2026-05-31 02:00:00,210.0,15.0,,10000.0,,,,,,,,,,,,0.0,21.0,17.0,29.85,0.0,0.0,0.0,PP000,1011.27,7.500000000000002,12.990381056766578,202601310200 METAR SPSO 310200Z 21015KT CAVOK 21/17 Q1011 RMK PP000=
SPSO,Pisco,2026-01-31 03:00:00,SPSO,-13.73,-76.22,10.0,2026-05-31 03:00:00,200.0,13.0,,10000.0,,,,,,,,,,,,0.0,20.0,17.0,29.88,0.0,0.0,0.0,PP000,1012.28,4.446261863233692,12.21600407021681,202601310300 METAR SPSO 310300Z 20013KT CAVOK 20/17 Q1012 RMK PP000=
SPSO,Pisco,2026-01-31 04:00:00,SPSO,-13.73,-76.22,10.0,2026-05-31 04:00:00,200.0,9.0,,10000.0,,,,,,,,,,,,0.0,21.0,17.0,29.88,0.0,0.0,0.0,PP000,1012.27,3.0781812899310177,8.457233587073176,202601310400 METAR SPSO 310400Z 20009KT CAVOK 21/17 Q1012 RMK PP000=
SPSO,Pisco,2026-01-31 05:00:00,SPSO,-13.73,-76.22,10.0,2026-05-31 05:00:00,190.0,7.0,,10000.0,,,,,,,,,,,,0.0,21.0,17.0,29.85,0.0,0.0,0.0,PP000,1011.27,1.2155372436685132,6.893654271085456,202601310500 METAR SPSO 310500Z 19007KT CAVOK 21/17 Q1011 RMK PP000=
SPSO,Pisco,2026-01-31 06:00:00,SPSO,-13.73,-76.22,10.0,2026-05-31 06:00:00,230.0,3.0,,10000.0,,,,,,,,,,,,0.0,21.0,17.0,29.85,0.0,0.0,0.0,PP000,1011.27,2.2981333293569337,1.9283628290596184,202601310600 METAR SPSO 310600Z 23003KT CAVOK 21/17 Q1011 RMK PP000=
SPSO,Pisco,2026-01-31 07:00:00,SPSO,-13.73,-76.22,10.0,2026-05-31 07:00:00,210.0,6.0,,10000.0,,,,,,,,,,,,0.0,21.0,17.0,29.83,0.0,0.0,0.0,PP000,1010.27,3.000000000000001,5.196152422706632,202601310700 METAR SPSO 310700Z 21006KT CAVOK 21/17 Q1010 RMK PP000=
SPSO,Pisco,2026-01-31 08:00:00,SPSO,-13.73,-76.22,10.0,2026-05-31 08:00:00,210.0,4.0,,10000.0,,,,,,,,,,,,0.0,21.0,17.0,29.83,0.0,0.0,0.0,PP000,1010.27,2.0000000000000004,3.4641016151377544,202601310800 METAR SPSO 310800Z 21004KT CAVOK 21/17 Q1010 RMK PP000=
SPSO,Pisco,2026-01-31 09:00:00,SPSO,-13.73,-76.22,10.0,2026-05-31 09:00:00,240.0,4.0,,10000.0,,,,,,,,,,,,0.0,21.0,17.0,29.83,0.0,0.0,0.0,PP000,1010.27,3.4641016151377535,2.0000000000000018,202601310900 METAR SPSO 310900Z 24004KT CAVOK 21/17 Q1010 RMK PP000=
SPSO,Pisco,2026-01-31 10:00:00,SPSO,-13.73,-76.22,10.0,2026-05-31 10:00:00,250.0,3.0,,10000.0,,,,,,,,,,,,0.0,20.0,17.0,29.83,0.0,0.0,0.0,PP000,1010.28,2.8190778623577253,1.0260604299770058,202601311000 METAR SPSO 311000Z 25003KT CAVOK 20/17 Q1010 RMK PP000=
SPSO,Pisco,2026-01-31 11:00:00,SPSO,-13.73,-76.22,10.0,2026-05-31 11:00:00,220.0,4.0,,8000.0,,,,NSC,,,,,,,,0.0,20.0,17.0,29.85,0.0,0.0,0.0,BR PP000,1011.28,2.571150438746157,3.064177772475912,202601311100 METAR SPSO 311100Z 22004KT 8000 NSC 20/17 Q1011 RMK BR PP000=
SPSO,Pisco,2026-01-31 12:00:00,SPSO,-13.73,-76.22,10.0,2026-05-31 12:00:00,200.0,3.0,,6000.0,,,,NSC,,,,,,,,0.0,21.0,17.0,29.88,0.0,0.0,0.0,TN19.6 BR BIRD HAZARD RWY 22/04 PP000,1012.27,1.026060429977006,2.8190778623577253,202601311200 METAR SPSO 311200Z 20003KT 6000 NSC 21/17 Q1012 RMK TN19.6 BR BIRD HAZARD RWY 22/04 PP000=
SPSO,Pisco,2026-01-31 13:00:00,SPSO,-13.73,-76.22,10.0,2026-05-31 13:00:00,,2.0,,6000.0,,,,NSC,,,,,,,,0.0,22.0,18.0,29.88,0.0,0.0,0.0,BR BIRD HAZARD RWY 22/04 PP000,1012.27,,,202601311300 METAR SPSO 311300Z VRB02KT 6000 NSC 22/18 Q1012 RMK BR BIRD HAZARD RWY 22/04 PP000=
SPSO,Pisco,2026-01-31 14:00:00,SPSO,-13.73,-76.22,10.0,2026-05-31 14:00:00,,2.0,,7000.0,-RA,,,BKN,6000.0,,,,,,,6.0,21.0,18.0,29.91,61.0,0.0,0.0,BIRD HAZARD RWY 22/04 PPTRZ,1013.28,,,202601311400 METAR SPSO 311400Z VRB02KT 7000 -RA BKN060 21/18 Q1013 RMK BIRD HAZARD RWY 22/04 PPTRZ=
SPSO,Pisco,2026-01-31 15:00:00,SPSO,-13.73,-76.22,10.0,2026-05-31 15:00:00,220.0,6.0,,8000.0,,,,NSC,,,,,,,,0.0,21.0,18.0,29.88,0.0,0.0,0.0,BR BIRD HAZARD RWY 22/04 PPTRZ,1012.27,3.8567256581192355,4.596266658713868,202601311500 METAR SPSO 311500Z 22006KT 8000 NSC 21/18 Q1012 RMK BR BIRD HAZARD RWY 22/04 PPTRZ=
SPSO,Pisco,2026-01-31 16:00:00,SPSO,-13.73,-76.22,10.0,2026-05-31 16:00:00,250.0,5.0,,10000.0,,,,,,,,,,,,0.0,22.0,18.0,29.88,0.0,0.0,0.0,BIRD HAZARD RWY 22/04 PP000,1012.27,4.698463103929543,1.7101007166283426,202601311600 METAR SPSO 311600Z 25005KT CAVOK 22/18 Q1012 RMK BIRD HAZARD RWY 22/04 PP000=
SPSO,Pisco,2026-01-31 17:00:00,SPSO,-13.73,-76.22,10.0,2026-05-31 17:00:00,260.0,6.0,,10000.0,,,,,,,,,,,,0.0,22.0,18.0,29.88,0.0,0.0,0.0,BIRD HAZARD RWY 22/04 PP000,1012.27,5.908846518073248,1.041889066001582,202601311700 METAR SPSO 311700Z 26006KT CAVOK 22/18 Q1012 RMK BIRD HAZARD RWY 22/04 PP000=
SPSO,Pisco,2026-01-31 18:00:00,SPSO,-13.73,-76.22,10.0,2026-05-31 18:00:00,300.0,6.0,,10000.0,,,,,,,,,,,,0.0,24.0,19.0,29.88,0.0,0.0,0.0,BIRD HAZARD RWY 22/04 PP000,1012.26,5.196152422706632,-3.000000000000001,202601311800 METAR SPSO 311800Z 30006KT CAVOK 24/19 Q1012 RMK BIRD HAZARD RWY 22/04 PP000=
SPSO,Pisco,2026-01-31 19:00:00,SPSO,-13.73,-76.22,10.0,2026-05-31 19:00:00,250.0,7.0,,10000.0,,,,,,,,,,,,0.0,23.0,18.0,29.88,0.0,0.0,0.0,BIRD HAZARD RWY 22/04 PP000,1012.27,6.5778483455013586,2.39414100327968,202601311900 METAR SPSO 311900Z 25007KT CAVOK 23/18 Q1012 RMK BIRD HAZARD RWY 22/04 PP000=
SPSO,Pisco,2026-01-31 20:00:00,SPSO,-13.73,-76.22,10.0,2026-05-31 20:00:00,230.0,13.0,,10000.0,,,,,,,,,,,,0.0,24.0,19.0,29.85,0.0,0.0,0.0,BIRD HAZARD RWY 22/04 PP000,1011.26,9.958577760546714,8.356238925925012,202601312000 METAR SPSO 312000Z 23013KT CAVOK 24/19 Q1011 RMK BIRD HAZARD RWY 22/04 PP000=
SPSO,Pisco,2026-01-31 21:00:00,SPSO,-13.73,-76.22,10.0,2026-05-31 21:00:00,220.0,19.0,,10000.0,,,,,,,,,,,,0.0,24.0,19.0,29.85,0.0,0.0,0.0,BIRD HAZARD RWY 22/04 PP000,1011.26,12.212964584044245,14.554844419260583,202601312100 METAR SPSO 312100Z 22019KT CAVOK 24/19 Q1011 RMK BIRD HAZARD RWY 22/04 PP000=
SPSO,Pisco,2026-01-31 22:00:00,SPSO,-13.73,-76.22,10.0,2026-05-31 22:00:00,210.0,16.0,,10000.0,,,,,,,,,,,,0.0,23.0,19.0,29.85,0.0,0.0,0.0,TX24.8 BIRD HAZARD RWY 22/04 PP000,1011.27,8.000000000000002,13.856406460551018,202601312200 METAR SPSO 312200Z 21016KT CAVOK 23/19 Q1011 RMK TX24.8 BIRD HAZARD RWY 22/04 PP000=
SPSO,Pisco,2026-01-31 23:00:00,SPSO,-13.73,-76.22,10.0,2026-05-31 23:00:00,210.0,15.0,,10000.0,,,,,,,,,,,,0.0,23.0,19.0,29.88,0.0,0.0,0.0,BIRD HAZARD RWY 22/04 PP000,1012.27,7.500000000000002,12.990381056766578,202601312300 METAR SPSO 312300Z 21015KT CAVOK 23/19 Q1012 RMK BIRD HAZARD RWY 22/04 PP000=
SPSO,Pisco,2026-02-01 00:00:00,SPSO,-13.73,-76.22,10.0,2026-05-01 00:00:00,210.0,11.0,,10000.0,,,,,,,,,,,,0.0,21.0,19.0,29.91,0.0,0.0,0.0,PP000,1013.28,5.500000000000001,9.526279441628825,202602010000 METAR SPSO 010000Z 21011KT CAVOK 21/19 Q1013 RMK PP000=
SPSO,Pisco,2026-02-01 01:00:00,SPSO,-13.73,-76.22,10.0,2026-05-01 01:00:00,200.0,6.0,,10000.0,,,,,,,,,,,,0.0,21.0,19.0,29.94,0.0,0.0,0.0,PP000,1014.28,2.052120859954012,5.638155724715451,202602010100 METAR SPSO 010100Z 20006KT CAVOK 21/19 Q1014 RMK PP000=
SPSO,Pisco,2026-02-01 02:00:00,SPSO,-13.73,-76.22,10.0,2026-05-01 02:00:00,,2.0,,10000.0,,,,,,,,,,,,0.0,21.0,19.0,29.97,0.0,0.0,0.0,PP000,1015.28,,,202602010200 METAR SPSO 010200Z VRB02KT CAVOK 21/19 Q1015 RMK PP000=
SPSO,Pisco,2026-02-01 03:00:00,SPSO,-13.73,-76.22,10.0,2026-05-01 03:00:00,290.0,4.0,,10000.0,,,,,,,,,,,,0.0,20.0,19.0,29.97,0.0,0.0,0.0,PP000,1015.28,3.7587704831436333,-1.368080573302676,202602010300 METAR SPSO 010300Z 29004KT CAVOK 20/19 Q1015 RMK PP000=
SPSO,Pisco,2026-02-01 04:00:00,SPSO,-13.73,-76.22,10.0,2026-05-01 04:00:00,220.0,3.0,,10000.0,,,,,,,,,,,,0.0,21.0,18.0,29.97,0.0,0.0,0.0,PP000,1015.28,1.9283628290596178,2.298133329356934,202602010400 METAR SPSO 010400Z 22003KT 200V260 CAVOK 21/18 Q1015 RMK PP000=
SPSO,Pisco,2026-02-01 05:00:00,SPSO,-13.73,-76.22,10.0,2026-05-01 05:00:00,,2.0,,9999.0,,,,BKN,800.0,,,,,,,6.0,20.0,18.0,29.94,0.0,0.0,0.0,PP000,1014.28,,,202602010500 METAR SPSO 010500Z VRB02KT 9999 BKN008 20/18 Q1014 RMK PP000=
SPSO,Pisco,2026-02-01 06:00:00,SPSO,-13.73,-76.22,10.0,2026-05-01 06:00:00,,2.0,,9999.0,,,,OVC,500.0,,,,,,,8.0,20.0,19.0,29.94,0.0,0.0,0.0,PP000,1014.28,,,202602010600 METAR SPSO 010600Z VRB02KT 9999 OVC005 20/19 Q1014 RMK PP000=
