icao,aerodrome_name,timestamp_utc,station_id,latitude,longitude,elevation,date_time,wind_direction,wind_speed,wind_gust,visibility,current_wx1,current_wx2,current_wx3,low_cloud_type,low_cloud_level,medium_cloud_type,medium_cloud_level,high_cloud_type,high_cloud_level,highest_cloud_type,highest_cloud_level,cloud_coverage,air_temperature,dew_point_temperature,altimeter,current_wx1_symbol,current_wx2_symbol,current_wx3_symbol,remarks,air_pressure_at_sea_level,eastward_wind,northward_wind,raw_metar
SPSO,Pisco,2025-01-22 07:00:00,SPSO,-13.73,-76.22,10.0,2026-05-22 07:00:00,,2.0,,10000.0,,,,,,,,,,,,0.0,21.0,17.0,29.88,0.0,0.0,0.0,PP000,1012.27,,,202501220700 METAR SPSO 220700Z VRB02KT CAVOK 21/17 Q1012 RMK PP000=
SPSO,Pisco,2025-01-22 08:00:00,SPSO,-13.73,-76.22,10.0,2026-05-22 08:00:00,90.0,1.0,,10000.0,,,,,,,,,,,,0.0,20.0,16.0,29.88,0.0,0.0,0.0,PP000,1012.28,-1.0,-6.123233995736766e-17,202501220800 METAR SPSO 220800Z 09001KT CAVOK 20/16 Q1012 RMK PP000=
SPSO,Pisco,2025-01-22 09:00:00,SPSO,-13.73,-76.22,10.0,2026-05-22 09:00:00,90.0,2.0,,10000.0,,,,,,,,,,,,0.0,19.0,16.0,29.88,0.0,0.0,0.0,PP000,1012.28,-2.0,-1.2246467991473532e-16,202501220900 METAR SPSO 220900Z 09002KT CAVOK 19/16 Q1012 RMK PP000=
SPSO,Pisco,2025-01-22 10:00:00,SPSO,-13.73,-76.22,10.0,2026-05-22 10:00:00,70.0,4.0,,10000.0,,,,,,,,,,,,0.0,20.0,17.0,29.88,0.0,0.0,0.0,PP000,1012.28,-3.7587704831436333,-1.3680805733026753,202501221000 METAR SPSO 221000Z 07004KT CAVOK 20/17 Q1012 RMK PP000=
SPSO,Pisco,2025-01-22 11:00:00,SPSO,-13.73,-76.22,10.0,2026-05-22 11:00:00,210.0,4.0,,10000.0,,,,,,,,,,,,0.0,20.0,17.0,29.91,0.0,0.0,0.0,PP000,1013.28,2.0000000000000004,3.4641016151377544,202501221100 METAR SPSO 221100Z 21004KT CAVOK 20/17 Q1013 RMK PP000=
SPSO,Pisco,2025-01-22 12:00:00,SPSO,-13.73,-76.22,10.0,2026-05-22 12:00:00,70.0,1.0,,8000.0,,,,NSC,,,,,,,,0.0,20.0,17.0,29.91,0.0,0.0,0.0,BR TN19.2 BIRD HAZARD RWY 22/04 PP000,1013.28,-0.9396926207859083,-0.3420201433256688,202501221200 METAR SPSO 221200Z 07001KT 8000 NSC 20/17 Q1013 RMK BR TN19.2 BIRD HAZARD RWY 22/04 PP000=
SPSO,Pisco,2025-01-22 13:00:00,SPSO,-13.73,-76.22,10.0,2026-05-22 13:00:00,,2.0,,7000.0,,,,NSC,,,,,,,,0.0,22.0,19.0,29.94,0.0,0.0,0.0,BR BIRD HAZARD RWY 22/04 PP000,1014.27,,,202501221300 METAR SPSO 221300Z VRB02KT 7000 NSC 22/19 Q1014 RMK BR BIRD HAZARD RWY 22/04 PP000=
SPSO,Pisco,2025-01-22 14:00:00,SPSO,-13.73,-76.22,10.0,2026-05-22 14:00:00,270.0,5.0,,10000.0,,,,,,,,,,,,0.0,23.0,19.0,29.94,0.0,0.0,0.0,BIRD HAZARD RWY 22/04 PP000,1014.27,5.0,9.184850993605148e-16,202501221400 METAR SPSO 221400Z 27005KT 240V300 CAVOK 23/19 Q1014 RMK BIRD HAZARD RWY 22/04 PP000=
SPSO,Pisco,2025-01-22 15:00:00,SPSO,-13.73,-76.22,10.0,2026-05-22 15:00:00,270.0,5.0,,10000.0,,,,,,,,,,,,0.0,24.0,19.0,29.94,0.0,0.0,0.0,BIRD HAZARD RWY 22/04 PP000,1014.26,5.0,9.184850993605148e-16,202501221500 METAR SPSO 221500Z 27005KT CAVOK 24/19 Q1014 RMK BIRD HAZARD RWY 22/04 PP000=
SPSO,Pisco,2025-01-22 16:00:00,SPSO,-13.73,-76.22,10.0,2026-05-22 16:00:00,290.0,7.0,,10000.0,,,,,,,,,,,,0.0,24.0,19.0,29.94,0.0,0.0,0.0,BIRD HAZARD RWY 22/04 PP000,1014.26,6.5778483455013586,-2.394141003279683,202501221600 METAR SPSO 221600Z 29007KT CAVOK 24/19 Q1014 RMK BIRD HAZARD RWY 22/04 PP000=
SPSO,Pisco,2025-01-22 17:00:00,SPSO,-13.73,-76.22,10.0,2026-05-22 17:00:00,280.0,8.0,,10000.0,,,,,,,,,,,,0.0,25.0,19.0,29.91,0.0,0.0,0.0,BIRD HAZARD RWY 22/04 PP000,1013.26,7.878462024097665,-1.3891854213354398,202501221700 METAR SPSO 221700Z 28008KT CAVOK 25/19 Q1013 RMK BIRD HAZARD RWY 22/04 PP000=
SPSO,Pisco,2025-01-22 18:00:00,SPSO,-13.73,-76.22,10.0,2026-05-22 18:00:00,250.0,11.0,,10000.0,,,,,,,,,,,,0.0,26.0,19.0,29.88,0.0,0.0,0.0,BIRD HAZARD RWY 22/04 PP000,1012.26,10.336618828644992,3.762221576582354,202501221800 METAR SPSO 221800Z 25011KT CAVOK 26/19 Q1012 RMK BIRD HAZARD RWY 22/04 PP000=
SPSO,Pisco,2025-01-22 19:00:00,SPSO,-13.73,-76.22,10.0,2026-05-22 19:00:00,220.0,15.0,,10000.0,,,,,,,,,,,,0.0,26.0,18.0,29.85,0.0,0.0,0.0,BIRD HAZARD RWY 22/04 PP000,1011.26,9.641814145298088,11.49066664678467,202501221900 METAR SPSO 221900Z 22015KT CAVOK 26/18 Q1011 RMK BIRD HAZARD RWY 22/04 PP000=
SPSO,Pisco,2025-01-22 20:00:00,SPSO,-13.73,-76.22,10.0,2026-05-22 20:00:00,220.0,21.0,,10000.0,,,,,,,,,,,,0.0,25.0,19.0,29.83,0.0,0.0,0.0,BIRD HAZARD RWY 22/04 PP000,1010.26,13.498539803417325,16.086933305498537,202501222000 METAR SPSO 222000Z 22021KT CAVOK 25/19 Q1010 RMK BIRD HAZARD RWY 22/04 PP000=
SPSO,Pisco,2025-01-22 21:00:00,SPSO,-13.73,-76.22,10.0,2026-05-22 21:00:00,220.0,21.0,,10000.0,,,,,,,,,,,,0.0,25.0,19.0,29.83,0.0,0.0,0.0,BIRD HAZARD RWY 22/04 PP000,1010.26,13.498539803417325,16.086933305498537,202501222100 METAR SPSO 222100Z 22021KT CAVOK 25/19 Q1010 RMK BIRD HAZARD RWY 22/04 PP000=
SPSO,Pisco,2025-01-22 22:00:00,SPSO,-13.73,-76.22,10.0,2026-05-22 22:00:00,210.0,22.0,,10000.0,,,,,,,,,,,,0.0,24.0,19.0,29.83,0.0,0.0,0.0,TX27.5 BIRD HAZARD RWY 22/04 PP000,1010.26,11.000000000000002,19.05255888325765,202501222200 METAR SPSO 222200Z 21022KT CAVOK 24/19 Q1010 RMK TX27.5 BIRD HAZARD RWY 22/04 PP000=
SPSO,Pisco,2025-01-22 23:00:00,SPSO,-13.73,-76.22,10.0,2026-05-22 23:00:00,210.0,20.0,,10000.0,,,,,,,,,,,,0.0,23.0,19.0,29.85,0.0,0.0,0.0,BIRD HAZARD RWY 22/04 PP000,1011.27,10.000000000000002,17.32050807568877,202501222300 METAR SPSO 222300Z 21020KT CAVOK 23/19 Q1011 RMK BIRD HAZARD RWY 22/04 PP000=
SPSO,Pisco,2025-01-23 00:00:00,SPSO,-13.73,-76.22,10.0,2026-05-23 00:00:00,210.0,19.0,,10000.0,,,,,,,,,,,,0.0,21.0,19.0,29.85,0.0,0.0,0.0,PP000,1011.27,9.500000000000002,16.454482671904334,202501230000 METAR SPSO 230000Z 21019KT CAVOK 21/19 Q1011 RMK PP000=
SPSO,Pisco,2025-01-23 01:00:00,SPSO,-13.73,-76.22,10.0,2026-05-23 01:00:00,210.0,18.0,,10000.0,,,,,,,,,,,,0.0,21.0,18.0,29.88,0.0,0.0,0.0,PP000,1012.27,9.000000000000002,15.588457268119894,202501230100 METAR SPSO 230100Z 21018KT CAVOK 21/18 Q1012 RMK PP000=
SPSO,Pisco,2025-01-23 02:00:00,SPSO,-13.73,-76.22,10.0,2026-05-23 02:00:00,200.0,12.0,,10000.0,,,,,,,,,,,,0.0,21.0,18.0,29.91,0.0,0.0,0.0,PP000,1013.28,4.104241719908024,11.276311449430901,202501230200 METAR SPSO 230200Z 20012KT CAVOK 21/18 Q1013 RMK PP000=
SPSO,Pisco,2025-01-23 03:00:00,SPSO,-13.73,-76.22,10.0,2026-05-23 03:00:00,200.0,11.0,,10000.0,,,,,,,,,,,,0.0,21.0,18.0,29.91,0.0,0.0,0.0,PP000,1013.28,3.7622215765823555,10.336618828644992,202501230300 METAR SPSO 230300Z 20011KT CAVOK 21/18 Q1013 RMK PP000=
SPSO,Pisco,2025-01-23 04:00:00,SPSO,-13.73,-76.22,10.0,2026-05-23 04:00:00,200.0,7.0,,10000.0,,,,,,,,,,,,0.0,21.0,17.0,29.91,0.0,0.0,0.0,PP000,1013.28,2.394141003279681,6.5778483455013586,202501230400 METAR SPSO 230400Z 20007KT CAVOK 21/17 Q1013 RMK PP000=
SPSO,Pisco,2025-01-23 05:00:00,SPSO,-13.73,-76.22,10.0,2026-05-23 05:00:00,200.0,6.0,,10000.0,,,,,,,,,,,,0.0,21.0,17.0,29.88,0.0,0.0,0.0,PP000,1012.27,2.052120859954012,5.638155724715451,202501230500 METAR SPSO 230500Z 20006KT CAVOK 21/17 Q1012 RMK PP000=
SPSO,Pisco,2025-01-23 06:00:00,SPSO,-13.73,-76.22,10.0,2026-05-23 06:00:00,190.0,3.0,,10000.0,,,,,,,,,,,,0.0,20.0,17.0,29.88,0.0,0.0,0.0,PP000,1012.28,0.5209445330007914,2.954423259036624,202501230600 METAR SPSO 230600Z 19003KT CAVOK 20/17 Q1012 RMK PP000=
SPSO,Pisco,2025-01-23 07:00:00,SPSO,-13.73,-76.22,10.0,2026-05-23 07:00:00,190.0,5.0,,10000.0,,,,,,,,,,,,0.0,20.0,17.0,29.85,0.0,0.0,0.0,PP000,1011.28,0.8682408883346524,4.92403876506104,202501230700 METAR SPSO 230700Z 19005KT CAVOK 20/17 Q1011 RMK PP000=
SPSO,Pisco,2025-01-23 08:00:00,SPSO,-13.73,-76.22,10.0,2026-05-23 08:00:00,180.0,4.0,,10000.0,,,,,,,,,,,,0.0,20.0,16.0,29.83,0.0,0.0,0.0,PP000,1010.28,-4.898587196589413e-16,4.0,202501230800 METAR SPSO 230800Z 18004KT CAVOK 20/16 Q1010 RMK PP000=
SPSO,Pisco,2025-01-23 09:00:00,SPSO,-13.73,-76.22,10.0,2026-05-23 09:00:00,200.0,7.0,,10000.0,,,,,,,,,,,,0.0,19.0,16.0,29.85,0.0,0.0,0.0,PP000,1011.28,2.394141003279681,6.5778483455013586,202501230900 METAR SPSO 230900Z 20007KT CAVOK 19/16 Q1011 RMK PP000=
SPSO,Pisco,2025-01-23 10:00:00,SPSO,-13.73,-76.22,10.0,2026-05-23 10:00:00,200.0,7.0,,10000.0,,,,,,,,,,,,0.0,18.0,17.0,29.85,0.0,0.0,0.0,PP000,1011.29,2.394141003279681,6.5778483455013586,202501231000 METAR SPSO 231000Z 20007KT CAVOK 18/17 Q1011 RMK PP000=
SPSO,Pisco,2025-01-23 11:00:00,SPSO,-13.73,-76.22,10.0,2026-05-23 11:00:00,170.0,4.0,,10000.0,,,,,,,,,,,,0.0,18.0,16.0,29.88,0.0,0.0,0.0,PP000,1012.29,-0.6945927106677211,3.939231012048832,202501231100 METAR SPSO 231100Z 17004KT CAVOK 18/16 Q1012 RMK PP000=
SPSO,Pisco,2025-01-23 12:00:00,SPSO,-13.73,-76.22,10.0,2026-05-23 12:00:00,180.0,5.0,,10000.0,,,,,,,,,,,,0.0,19.0,17.0,29.91,0.0,0.0,0.0,TN18.0 BIRD HAZARD RWY 22/04 PP000,1013.28,-6.123233995736766e-16,5.0,202501231200 METAR SPSO 231200Z 18005KT CAVOK 19/17 Q1013 RMK TN18.0 BIRD HAZARD RWY 22/04 PP000=
SPSO,Pisco,2025-01-23 13:00:00,SPSO,-13.73,-76.22,10.0,2026-05-23 13:00:00,180.0,5.0,,10000.0,,,,,,,,,,,,0.0,22.0,17.0,29.91,0.0,0.0,0.0,BIRD HAZARD RWY 22/04 PP000,1013.27,-6.123233995736766e-16,5.0,202501231300 METAR SPSO 231300Z 18005KT 150V230 CAVOK 22/17 Q1013 RMK BIRD HAZARD RWY 22/04 PP000=
SPSO,Pisco,2025-01-23 14:00:00,SPSO,-13.73,-76.22,10.0,2026-05-23 14:00:00,240.0,8.0,,10000.0,,,,,,,,,,,,0.0,22.0,18.0,29.91,0.0,0.0,0.0,BIRD HAZARD RWY 22/04 PP000,1013.27,6.928203230275507,4.0000000000000036,202501231400 METAR SPSO 231400Z 24008KT CAVOK 22/18 Q1013 RMK BIRD HAZARD RWY 22/04 PP000=
SPSO,Pisco,2025-01-23 15:00:00,SPSO,-13.73,-76.22,10.0,2026-05-23 15:00:00,240.0,8.0,,10000.0,,,,,,,,,,,,0.0,23.0,18.0,29.91,0.0,0.0,0.0,BIRD HAZARD RWY 22/04 PP000,1013.27,6.928203230275507,4.0000000000000036,202501231500 METAR SPSO 231500Z 24008KT CAVOK 23/18 Q1013 RMK BIRD HAZARD RWY 22/04 PP000=
SPSO,Pisco,2025-01-23 16:00:00,SPSO,-13.73,-76.22,10.0,2026-05-23 16:00:00,300.0,7.0,,10000.0,,,,,,,,,,,,0.0,24.0,18.0,29.91,0.0,0.0,0.0,BIRD HAZARD RWY 22/04 PP000,1013.26,6.06217782649107,-3.500000000000001,202501231600 METAR SPSO 231600Z 30007KT CAVOK 24/18 Q1013 RMK BIRD HAZARD RWY 22/04 PP000=
SPSO,Pisco,2025-01-23 17:00:00,SPSO,-13.73,-76.22,10.0,2026-05-23 17:00:00,260.0,9.0,,10000.0,,,,,,,,,,,,0.0,25.0,18.0,29.91,0.0,0.0,0.0,BIRD HAZARD RWY 22/04 PP000,1013.26,8.863269777109872,1.562833599002373,202501231700 METAR SPSO 231700Z 26009KT CAVOK 25/18 Q1013 RMK BIRD HAZARD RWY 22/04 PP000=
SPSO,Pisco,2025-01-23 18:00:00,SPSO,-13.73,-76.22,10.0,2026-05-23 18:00:00,260.0,11.0,,10000.0,,,,,,,,,,,,0.0,25.0,19.0,29.88,0.0,0.0,0.0,BIRD HAZARD RWY 22/04 PP000,1012.26,10.832885283134289,1.9101299543362336,202501231800 METAR SPSO 231800Z 26011KT 220V280 CAVOK 25/19 Q1012 RMK BIRD HAZARD RWY 22/04 PP000=
SPSO,Pisco,2025-01-23 19:00:00,SPSO,-13.73,-76.22,10.0,2026-05-23 19:00:00,220.0,22.0,,10000.0,,,,,,,,,,,,0.0,25.0,19.0,29.85,0.0,0.0,0.0,BIRD HAZARD RWY 22/04 PP000,1011.26,14.141327413103863,16.852977748617516,202501231900 METAR SPSO 231900Z 22022KT CAVOK 25/19 Q1011 RMK BIRD HAZARD RWY 22/04 PP000=
SPSO,Pisco,2025-01-23 20:00:00,SPSO,-13.73,-76.22,10.0,2026-05-23 20:00:00,220.0,22.0,,9000.0,,,,NSC,,,,,,,,0.0,25.0,19.0,29.83,0.0,0.0,0.0,DU BIRD HAZARD RWY 22/04 PP000,1010.26,14.141327413103863,16.852977748617516,202501232000 METAR SPSO 232000Z 22022KT 9000 NSC 25/19 Q1010 RMK DU BIRD HAZARD RWY 22/04 PP000=
SPSO,Pisco,2025-01-23 21:00:00,SPSO,-13.73,-76.22,10.0,2026-05-23 21:00:00,210.0,22.0,,10000.0,,,,,,,,,,,,0.0,25.0,18.0,29.83,0.0,0.0,0.0,BIRD HAZARD RWY 22/04 PP000,1010.26,11.000000000000002,19.05255888325765,202501232100 METAR SPSO 232100Z 21022KT CAVOK 25/18 Q1010 RMK BIRD HAZARD RWY 22/04 PP000=
SPSO,Pisco,2025-01-23 22:00:00,SPSO,-13.73,-76.22,10.0,2026-05-23 22:00:00,210.0,20.0,,10000.0,,,,,,,,,,,,0.0,23.0,18.0,29.83,0.0,0.0,0.0,TX26.0 BIRD HAZARD RWY 22/04 PP000,1010.27,10.000000000000002,17.32050807568877,202501232200 METAR SPSO 232200Z 21020KT CAVOK 23/18 Q1010 RMK TX26.0 BIRD HAZARD RWY 22/04 PP000=
SPSO,Pisco,2025-01-23 23:00:00,SPSO,-13.73,-76.22,10.0,2026-05-23 23:00:00,210.0,17.0,,10000.0,,,,,,,,,,,,0.0,22.0,18.0,29.85,0.0,0.0,0.0,BIRD HAZARD RWY 22/04 PP000,1011.27,8.500000000000002,14.722431864335457,202501232300 METAR SPSO 232300Z 21017KT CAVOK 22/18 Q1011 RMK BIRD HAZARD RWY 22/04 PP000=
SPSO,Pisco,2025-01-24 00:00:00,SPSO,-13.73,-76.22,10.0,2026-05-24 00:00:00,210.0,17.0,,10000.0,,,,,,,,,,,,0.0,21.0,18.0,29.85,0.0,0.0,0.0,PP000,1011.27,8.500000000000002,14.722431864335457,202501240000 METAR SPSO 240000Z 21017KT CAVOK 21/18 Q1011 RMK PP000=
SPSO,Pisco,2025-01-24 01:00:00,SPSO,-13.73,-76.22,10.0,2026-05-24 01:00:00,220.0,13.0,,10000.0,,,,,,,,,,,,0.0,21.0,18.0,29.88,0.0,0.0,0.0,PP000,1012.27,8.35623892592501,9.958577760546714,202501240100 METAR SPSO 240100Z 22013KT CAVOK 21/18 Q1012 RMK PP000=
SPSO,Pisco,2025-01-24 02:00:00,SPSO,-13.73,-76.22,10.0,2026-05-24 02:00:00,200.0,7.0,,10000.0,,,,,,,,,,,,0.0,21.0,18.0,29.88,0.0,0.0,0.0,PP000,1012.27,2.394141003279681,6.5778483455013586,202501240200 METAR SPSO 240200Z 20007KT CAVOK 21/18 Q1012 RMK PP000=
SPSO,Pisco,2025-01-24 03:00:00,SPSO,-13.73,-76.22,10.0,2026-05-24 03:00:00,230.0,5.0,,10000.0,,,,,,,,,,,,0.0,21.0,18.0,29.88,0.0,0.0,0.0,PP000,1012.27,3.8302222155948895,3.2139380484326976,202501240300 METAR SPSO 240300Z 23005KT CAVOK 21/18 Q1012 RMK PP000=
SPSO,Pisco,2025-01-24 04:00:00,SPSO,-13.73,-76.22,10.0,2026-05-24 04:00:00,220.0,11.0,,10000.0,,,,,,,,,,,,0.0,20.0,18.0,29.88,0.0,0.0,0.0,PP000,1012.28,7.070663706551931,8.426488874308758,202501240400 METAR SPSO 240400Z 22011KT CAVOK 20/18 Q1012 RMK PP000=
SPSO,Pisco,2025-01-24 05:00:00,SPSO,-13.73,-76.22,10.0,2026-05-24 05:00:00,210.0,8.0,,10000.0,,,,,,,,,,,,0.0,20.0,17.0,29.88,0.0,0.0,0.0,PP000,1012.28,4.000000000000001,6.928203230275509,202501240500 METAR SPSO 240500Z 21008KT CAVOK 20/17 Q1012 RMK PP000=
SPSO,Pisco,2025-01-24 06:00:00,SPSO,-13.73,-76.22,10.0,2026-05-24 06:00:00,210.0,8.0,,10000.0,,,,,,,,,,,,0.0,20.0,17.0,29.85,0.0,0.0,0.0,PP000,1011.28,4.000000000000001,6.928203230275509,202501240600 METAR SPSO 240600Z 21008KT CAVOK 20/17 Q1011 RMK PP000=
SPSO,Pisco,2025-01-24 07:00:00,SPSO,-13.73,-76.22,10.0,2026-05-24 07:00:00,210.0,7.0,,10000.0,,,,,,,,,,,,0.0,20.0,17.0,29.83,0.0,0.0,0.0,PP000,1010.28,3.500000000000001,6.06217782649107,202501240700 METAR SPSO 240700Z 21007KT CAVOK 20/17 Q1010 RMK PP000=
SPSO,Pisco,2025-01-24 08:00:00,SPSO,-13.73,-76.22,10.0,2026-05-24 08:00:00,,2.0,,10000.0,,,,,,,,,,,,0.0,19.0,16.0,29.83,0.0,0.0,0.0,PP000,1010.28,,,202501240800 METAR SPSO 240800Z VRB02KT CAVOK 19/16 Q1010 RMK PP000=
SPSO,Pisco,2025-01-24 09:00:00,SPSO,-13.73,-76.22,10.0,2026-05-24 09:00:00,,2.0,,10000.0,,,,,,,,,,,,0.0,20.0,17.0,29.83,0.0,0.0,0.0,PP000,1010.28,,,202501240900 METAR SPSO 240900Z VRB02KT CAVOK 20/17 Q1010 RMK PP000=
SPSO,Pisco,2025-01-24 10:00:00,SPSO,-13.73,-76.22,10.0,2026-05-24 10:00:00,220.0,4.0,,10000.0,,,,,,,,,,,,0.0,19.0,17.0,29.83,0.0,0.0,0.0,PP000,1010.28,2.571150438746157,3.064177772475912,202501241000 METAR SPSO 241000Z 22004KT CAVOK 19/17 Q1010 RMK PP000=
SPSO,Pisco,2025-01-24 11:00:00,SPSO,-13.73,-76.22,10.0,2026-05-24 11:00:00,240.0,2.0,,10000.0,,,,,,,,,,,,0.0,18.0,16.0,29.85,0.0,0.0,0.0,PP000,1011.29,1.7320508075688767,1.0000000000000009,202501241100 METAR SPSO 241100Z 24002KT CAVOK 18/16 Q1011 RMK PP000=
SPSO,Pisco,2025-01-24 12:00:00,SPSO,-13.73,-76.22,10.0,2026-05-24 12:00:00,200.0,5.0,,10000.0,,,,,,,,,,,,0.0,19.0,17.0,29.85,0.0,0.0,0.0,TN18.0 BIRD HAZARD RWY 22/04 PP000,1011.28,1.7101007166283433,4.698463103929543,202501241200 METAR SPSO 241200Z 20005KT CAVOK 19/17 Q1011 RMK TN18.0 BIRD HAZARD RWY 22/04 PP000=
SPSO,Pisco,2025-01-24 13:00:00,SPSO,-13.73,-76.22,10.0,2026-05-24 13:00:00,180.0,3.0,,10000.0,,,,,,,,,,,,0.0,20.0,18.0,29.85,0.0,0.0,0.0,BIRD HAZARD RWY 22/04 PP000,1011.28,-3.6739403974420594e-16,3.0,202501241300 METAR SPSO 241300Z 18003KT 150V210 CAVOK 20/18 Q1011 RMK BIRD HAZARD RWY 22/04 PP000=
SPSO,Pisco,2025-01-24 14:00:00,SPSO,-13.73,-76.22,10.0,2026-05-24 14:00:00,270.0,4.0,,10000.0,,,,,,,,,,,,0.0,22.0,18.0,29.88,0.0,0.0,0.0,BIRD HAZARD RWY 22/04 PP000,1012.27,4.0,7.347880794884119e-16,202501241400 METAR SPSO 241400Z 27004KT 240V310 CAVOK 22/18 Q1012 RMK BIRD HAZARD RWY 22/04 PP000=
SPSO,Pisco,2025-01-24 15:00:00,SPSO,-13.73,-76.22,10.0,2026-05-24 15:00:00,280.0,6.0,,10000.0,,,,,,,,,,,,0.0,23.0,18.0,29.88,0.0,0.0,0.0,BIRD HAZARD RWY 22/04 PP000,1012.27,5.908846518073249,-1.0418890660015798,202501241500 METAR SPSO 241500Z 28006KT CAVOK 23/18 Q1012 RMK BIRD HAZARD RWY 22/04 PP000=
SPSO,Pisco,2025-01-24 16:00:00,SPSO,-13.73,-76.22,10.0,2026-05-24 16:00:00,280.0,7.0,,10000.0,,,,,,,,,,,,0.0,22.0,18.0,29.85,0.0,0.0,0.0,BIRD HAZARD RWY 22/04 PP000,1011.27,6.893654271085457,-1.2155372436685097,202501241600 METAR SPSO 241600Z 28007KT CAVOK 22/18 Q1011 RMK BIRD HAZARD RWY 22/04 PP000=
SPSO,Pisco,2025-01-24 17:00:00,SPSO,-13.73,-76.22,10.0,2026-05-24 17:00:00,270.0,8.0,,10000.0,,,,,,,,,,,,0.0,23.0,18.0,29.83,0.0,0.0,0.0,BIRD HAZARD RWY 22/04 PP000,1010.27,8.0,1.4695761589768238e-15,202501241700 METAR SPSO 241700Z 27008KT 240V300 CAVOK 23/18 Q1010 RMK BIRD HAZARD RWY 22/04 PP000=
SPSO,Pisco,2025-01-24 18:00:00,SPSO,-13.73,-76.22,10.0,2026-05-24 18:00:00,220.0,18.0,,10000.0,,,,,,,,,,,,0.0,24.0,18.0,29.83,0.0,0.0,0.0,BIRD HAZARD RWY 22/04 PP000,1010.26,11.570176974357707,13.788799976141604,202501241800 METAR SPSO 241800Z 22018KT CAVOK 24/18 Q1010 RMK BIRD HAZARD RWY 22/04 PP000=
SPSO,Pisco,2025-01-24 19:00:00,SPSO,-13.73,-76.22,10.0,2026-05-24 19:00:00,210.0,22.0,,10000.0,,,,,,,,,,,,0.0,24.0,19.0,29.8,0.0,0.0,0.0,BIRD HAZARD RWY 22/04 PP000,1009.26,11.000000000000002,19.05255888325765,202501241900 METAR SPSO 241900Z 21022KT CAVOK 24/19 Q1009 RMK BIRD HAZARD RWY 22/04 PP000=
SPSO,Pisco,2025-01-24 20:00:00,SPSO,-13.73,-76.22,10.0,2026-05-24 20:00:00,210.0,20.0,,10000.0,,,,,,,,,,,,0.0,24.0,19.0,29.8,0.0,0.0,0.0,BIRD HAZARD RWY 22/04 PP000,1009.26,10.000000000000002,17.32050807568877,202501242000 METAR SPSO 242000Z 21020KT CAVOK 24/19 Q1009 RMK BIRD HAZARD RWY 22/04 PP000=
SPSO,Pisco,2025-01-24 21:00:00,SPSO,-13.73,-76.22,10.0,2026-05-24 21:00:00,220.0,21.0,,10000.0,,,,,,,,,,,,0.0,24.0,19.0,29.8,0.0,0.0,0.0,BIRD HAZARD RWY 22/04 PP000,1009.26,13.498539803417325,16.086933305498537,202501242100 METAR SPSO 242100Z 22021KT CAVOK 24/19 Q1009 RMK BIRD HAZARD RWY 22/04 PP000=
SPSO,Pisco,2025-01-24 22:00:00,SPSO,-13.73,-76.22,10.0,2026-05-24 22:00:00,210.0,20.0,,10000.0,,,,,,,,,,,,0.0,24.0,19.0,29.8,0.0,0.0,0.0,TX25.0 BIRD HAZARD RWY 22/04 PP000,1009.26,10.000000000000002,17.32050807568877,202501242200 METAR COR SPSO 242200Z 21020KT CAVOK 24/19 Q1009 RMK TX25.0 BIRD HAZARD RWY 22/04 PP000=
SPSO,Pisco,2025-01-24 23:00:00,SPSO,-13.73,-76.22,10.0,2026-05-24 23:00:00,200.0,16.0,,10000.0,,,,,,,,,,,,0.0,22.0,19.0,29.83,0.0,0.0,0.0,BIRD HAZARD RWY 22/04 PP000,1010.27,5.4723222932106985,15.035081932574535,202501242300 METAR SPSO 242300Z 20016KT CAVOK 22/19 Q1010 RMK BIRD HAZARD RWY 22/04 PP000=
SPSO,Pisco,2025-01-25 00:00:00,SPSO,-13.73,-76.22,10.0,2026-05-25 00:00:00,200.0,13.0,,10000.0,,,,,,,,,,,,0.0,21.0,19.0,29.85,0.0,0.0,0.0,PP000,1011.27,4.446261863233692,12.21600407021681,202501250000 METAR SPSO 250000Z 20013KT CAVOK 21/19 Q1011 RMK PP000=
SPSO,Pisco,2025-01-25 01:00:00,SPSO,-13.73,-76.22,10.0,2026-05-25 01:00:00,200.0,9.0,,10000.0,,,,,,,,,,,,0.0,20.0,19.0,29.88,0.0,0.0,0.0,PP000,1012.28,3.0781812899310177,8.457233587073176,202501250100 METAR SPSO 250100Z 20009KT CAVOK 20/19 Q1012 RMK PP000=
SPSO,Pisco,2025-01-25 02:00:00,SPSO,-13.73,-76.22,10.0,2026-05-25 02:00:00,200.0,6.0,,8000.0,,,,SCT,1000.0,,,,,,,4.0,19.0,18.0,29.91,0.0,0.0,0.0,PP000,1013.28,2.052120859954012,5.638155724715451,202501250200 METAR SPSO 250200Z 20006KT 8000 SCT010 19/18 Q1013 RMK PP000=
SPSO,Pisco,2025-01-25 03:00:00,SPSO,-13.73,-76.22,10.0,2026-05-25 03:00:00,230.0,4.0,,5000.0,BR,,,SCT,1000.0,,,,,,,4.0,20.0,19.0,29.91,10.0,0.0,0.0,PP000,1013.28,3.0641777724759116,2.571150438746158,202501250300 METAR SPSO 250300Z 23004KT 200V260 5000 BR SCT010 20/19 Q1013 RMK PP000=
